Id,Label,latitude,city,state,longitude,Cluster_No,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
"Rockland-, Maine","Rockland-, Maine",44.1036914,Rockland-,Maine,-69.1089293,0,2.5150456563596737E-4,0,4.0,2.215344699777613,26.736643924021372
"American-Fork, Utah","American-Fork, Utah",40.3768954,American-Fork,Utah,-111.7957645,0,9.148240948405115E-5,0,4.0,2.5337286879169754,3.47471925517257
"Garden-City, Kansas","Garden-City, Kansas",37.9716898,Garden-City,Kansas,-100.8726618,0,1.5221123462627815E-4,0,4.0,2.436619718309859,154.16093462424305
"Roxborough-Park, Colorado","Roxborough-Park, Colorado",39.4591655,Roxborough-Park,Colorado,-105.0786091,0,8.82423308663015E-5,0,4.0,2.558932542624166,0.0
"Buena-Park, California","Buena-Park, California",33.8675143,Buena-Park,California,-117.9981181,0,9.562920250126718E-5,0,4.0,2.4558932542624166,0.0
"Orem, Utah","Orem, Utah",40.2968979,Orem,Utah,-111.6946475,0,7.014499377705862E-5,0,4.0,2.7301704966641958,0.0
"Louisa, Kentucky","Louisa, Kentucky",38.1142544,Louisa,Kentucky,-82.6032119,0,9.800391627665327E-5,0,4.0,2.3947368421052633,0.0
"Raynham, Massachusetts","Raynham, Massachusetts",41.9487077,Raynham,Massachusetts,-71.0731162,0,2.225230617453835E-4,0,4.0,2.233506300963677,0.0
"Lakeland, Florida","Lakeland, Florida",28.0394654,Lakeland,Florida,-81.9498042,0,1.9392383519910772E-4,0,4.0,2.300963676797628,2734.3309986839467
"Highland, California","Highland, California",34.1283442,Highland,California,-117.2086513,0,9.562920250126717E-5,0,4.0,2.4558932542624166,0.0
"Alamogordo, New-Mexico","Alamogordo, New-Mexico",32.8995325,Alamogordo,New-Mexico,-105.960265,0,0.001226828289098908,0,4.0,1.9343958487768718,4133.572964584216
"Lake-Oswego, Oregon","Lake-Oswego, Oregon",45.4206749,Lake-Oswego,Oregon,-122.6706498,0,2.732156728936004E-4,0,4.0,2.2553743513713864,177.08091922203425
"Lawrenceburg, Kentucky","Lawrenceburg, Kentucky",38.0372967,Lawrenceburg,Kentucky,-84.8966171,0,8.441327629115786E-5,0,4.0,2.672720533728688,0.0
"Silverton, Oregon","Silverton, Oregon",45.0051213,Silverton,Oregon,-122.7831455,0,6.370388508036383E-4,0,4.0,2.0181616011860637,0.0
"Glen-Ellyn, Illinois","Glen-Ellyn, Illinois",41.8775293,Glen-Ellyn,Illinois,-88.0670118,2,1.2548757432318528E-4,0,4.0,2.6200889547813193,78.53841683919016
"Blairsden, California","Blairsden, California",39.7810095,Blairsden,California,-120.6166077,0,6.628943067421419E-5,0,4.0,2.618977020014826,0.0
"Manchester, Connecticut","Manchester, Connecticut",41.7759301,Manchester,Connecticut,-72.5215009,0,9.62078273542727E-5,0,4.0,2.5474425500370645,0.0
"McMinnville, Oregon","McMinnville, Oregon",45.2101162,McMinnville,Oregon,-123.1987163,0,2.82828465943217E-4,0,4.0,2.212008895478132,116.9422601461337
"West-Jordan, Utah","West-Jordan, Utah",40.6096698,West-Jordan,Utah,-111.9391031,14,3.6818851367570796E-4,2,1.0,1.0,0.0
"Jackson, New-Hampshire","Jackson, New-Hampshire",44.1462613,Jackson,New-Hampshire,-71.1850996,0,3.445051002919984E-4,0,4.0,2.1300963676797626,1099.149295455154
"Omaha, Nebraska","Omaha, Nebraska",41.2523634,Omaha,Nebraska,-95.9979883,0,9.583642728713813E-4,0,4.0,1.9859154929577465,6145.265241763112
"Northville, Michigan","Northville, Michigan",42.4311464,Northville,Michigan,-83.4832692,0,5.877325651537001E-5,0,4.0,2.8398813936249074,0.0
"Mojave-National-Preserve, California","Mojave-National-Preserve, California",35.0109913,Mojave-National-Preserve,California,-115.4733554,0,8.004720554680188E-4,0,4.0,2.0181616011860637,1678.6191100123215
"Litchfield, Illinois","Litchfield, Illinois",39.1753256,Litchfield,Illinois,-89.6542579,0,1.7059912921780595E-4,0,4.0,2.257227575982209,26.507681117448826
"Brighton, Michigan","Brighton, Michigan",42.5294773,Brighton,Michigan,-83.7802214,0,2.2391416586836976E-4,0,4.0,2.3295033358042994,2696.9999999999995
"Middletown, New-Jersey","Middletown, New-Jersey",40.3968012,Middletown,New-Jersey,-74.0915982,0,6.624237858081135E-5,0,4.0,2.61527057079318,0.0
"Wilmot, Ohio","Wilmot, Ohio",40.6558931,Wilmot,Ohio,-81.63207,7,1.7522938715883548E-4,0,4.0,2.520385470719051,0.0
"Willits, California","Willits, California",39.4096079,Willits,California,-123.3555656,0,1.44970534449275E-4,0,4.0,2.3951074870274276,26.915790078150135
"Tigard, Oregon","Tigard, Oregon",45.4312294,Tigard,Oregon,-122.7714861,0,2.1890106336355092E-4,0,4.0,2.203113417346182,147.12878761808224
"Logan, Utah","Logan, Utah",41.7369803,Logan,Utah,-111.8338359,0,5.456443405066821E-4,0,4.0,2.0455893254262416,1098.5343041419435
"Cream-Ridge, New-Jersey","Cream-Ridge, New-Jersey",40.1351122,Cream-Ridge,New-Jersey,-74.5240423,0,1.8041947613731962E-4,0,4.0,2.30355819125278,0.0
"Mount-Airy, North-Carolina","Mount-Airy, North-Carolina",36.4993007,Mount-Airy,North-Carolina,-80.6072858,6,3.1478328304344953E-4,0,4.0,2.2816901408450705,451.51188431759203
"Hyder, Alaska","Hyder, Alaska",55.9177254,Hyder,Alaska,-130.02768,0,6.395631439892401E-4,0,4.0,2.082653817642698,283.947874880811
"Marion, Indiana","Marion, Indiana",40.5583739,Marion,Indiana,-85.6591442,0,8.28778458334073E-5,0,4.0,2.6808747220163083,0.0
"Lebanon, Tennessee","Lebanon, Tennessee",36.2081098,Lebanon,Tennessee,-86.2911024,0,1.865783465006704E-4,0,4.0,2.3584136397331354,0.0
"Irvine, Kentucky","Irvine, Kentucky",37.700638,Irvine,Kentucky,-83.973813,0,7.002744839443814E-5,0,4.0,2.587101556708673,0.0
"Bartlesville, Oklahoma","Bartlesville, Oklahoma",36.7473114,Bartlesville,Oklahoma,-95.9808179,0,4.717926562470206E-4,0,4.0,2.113417346182357,2089.0942278719817
"Wauchula, Florida","Wauchula, Florida",27.5472589,Wauchula,Florida,-81.8114715,0,3.263691990916654E-4,0,4.0,2.2449962935507783,169.21489249838402
"Picayune, Mississippi","Picayune, Mississippi",30.5254692,Picayune,Mississippi,-89.6795084,0,1.0769188049333316E-4,0,4.0,2.3046701260192735,0.0
"Ashburn, Virginia","Ashburn, Virginia",39.0437567,Ashburn,Virginia,-77.4874416,0,1.1245002301164287E-4,0,4.0,2.6052631578947367,0.0
"New-Bern, North-Carolina","New-Bern, North-Carolina",35.108493,New-Bern,North-Carolina,-77.0441143,0,3.066841272174114E-4,0,4.0,2.1597479614529282,623.9490340012109
"Calvert-City, Kentucky","Calvert-City, Kentucky",37.0333896,Calvert-City,Kentucky,-88.3500362,0,2.272999650910718E-4,0,4.0,2.2798369162342476,0.0
"Decorah, Iowa","Decorah, Iowa",43.3033056,Decorah,Iowa,-91.7857092,12,3.6818851367570796E-4,5,1.0,1.0,0.0
"Long-Island, New-York","Long-Island, New-York",40.7891424,Long-Island,New-York,-73.1349605,0,9.298634228968327E-4,0,4.0,2.0096367679762785,6882.9990307524495
"Marthas-Vineyard, Massachusetts","Marthas-Vineyard, Massachusetts",41.3804981,Marthas-Vineyard,Massachusetts,-70.645473,0,5.112787005064392E-4,0,4.0,2.0893254262416603,907.8786597979091
"Corning, New-York","Corning, New-York",42.1428521,Corning,New-York,-77.0546903,10,3.675190583117271E-4,0,4.0,2.229799851742031,771.680075700976
"Lompoc, California","Lompoc, California",34.6391501,Lompoc,California,-120.4579409,0,8.791521979661761E-5,0,4.0,2.5733876945885843,0.0
"La-Quinta, California","La-Quinta, California",33.6633573,La-Quinta,California,-116.3100095,0,7.829520347769773E-5,0,4.0,2.625648628613788,0.0
"Cuyahoga-Valley-NP, Ohio","Cuyahoga-Valley-NP, Ohio",40.4172871,Cuyahoga-Valley-NP,Ohio,-82.907123,0,4.880948498772998E-4,0,4.0,2.06412157153447,616.1889392919826
"Glacier-Bay, Alaska","Glacier-Bay, Alaska",58.7609873,Glacier-Bay,Alaska,-136.3482591,7,6.484319578828157E-4,0,4.0,2.027427724240178,1008.6347107764587
"Friday-Harbor, Washington","Friday-Harbor, Washington",48.5342662,Friday-Harbor,Washington,-123.0171242,0,1.3375840171934235E-4,0,5.0,2.994810971089696,20.56112496179996
"Russellville, Arkansas","Russellville, Arkansas",35.2784173,Russellville,Arkansas,-93.1337856,0,6.355422594311226E-4,0,4.0,2.0822831727205338,1361.612651733979
"Siler-City, North-Carolina","Siler-City, North-Carolina",35.7234734,Siler-City,North-Carolina,-79.4622431,0,1.33841420605542E-4,0,4.0,2.560415122312824,0.0
"Steamboat-Springs, Colorado","Steamboat-Springs, Colorado",40.4849769,Steamboat-Springs,Colorado,-106.8317158,0,6.534470492775275E-4,0,4.0,2.0533728687916977,2052.5908151130816
"Easton, Maryland","Easton, Maryland",38.7742826,Easton,Maryland,-76.0763305,0,9.205498757499372E-5,0,4.0,2.348035581912528,0.0
"Clinton, North-Carolina","Clinton, North-Carolina",34.9979453,Clinton,North-Carolina,-78.3233325,0,1.9147023550278422E-4,0,4.0,2.373610081541883,0.0
"Rock-Springs, Wyoming","Rock-Springs, Wyoming",41.5874644,Rock-Springs,Wyoming,-109.2029043,0,8.377266793890209E-4,0,4.0,2.003335804299481,2030.2353743806839
"Long-Beach, Washington","Long-Beach, Washington",46.3523219,Long-Beach,Washington,-124.0543234,0,1.3015141815101046E-4,0,4.0,2.477020014825797,0.0
"Carol-Stream, Illinois","Carol-Stream, Illinois",41.9125286,Carol-Stream,Illinois,-88.1347927,0,7.876485268931731E-5,0,4.0,2.3358042994810972,0.0
"Panguitch, Utah","Panguitch, Utah",37.8227551,Panguitch,Utah,-112.4357638,0,1.589052740560093E-4,0,4.0,2.2828020756115643,0.0
"Champaign, Illinois","Champaign, Illinois",40.1164204,Champaign,Illinois,-88.2433829,0,2.759389977128754E-4,0,4.0,2.1022979985174204,162.53798975967746
"Riviera-Beach, Florida","Riviera-Beach, Florida",26.7753405,Riviera-Beach,Florida,-80.0580969,0,1.731463421848915E-4,0,4.0,2.383988139362491,0.0
"Manhattan, Kansas","Manhattan, Kansas",39.1836082,Manhattan,Kansas,-96.5716694,0,5.171035345964427E-4,0,4.0,2.050407709414381,385.22467263247387
"Castleton, Indiana","Castleton, Indiana",39.9068216,Castleton,Indiana,-86.0606074,0,8.824168600189495E-5,0,4.0,2.8446997776130467,0.0
"Bayou-La-Batre, Alabama","Bayou-La-Batre, Alabama",30.4030556,Bayou-La-Batre,Alabama,-88.2480556,0,1.7344046170986697E-4,0,4.0,2.493328391401038,0.0
"Kutztown, Pennsylvania","Kutztown, Pennsylvania",40.5173165,Kutztown,Pennsylvania,-75.7774177,0,1.377997054413531E-4,0,4.0,2.5126019273535953,0.0
"Farmington-Hills, Michigan","Farmington-Hills, Michigan",42.4989936,Farmington-Hills,Michigan,-83.3677168,0,7.239620175234541E-5,0,4.0,2.4807264640474425,0.0
"Waterloo, Iowa","Waterloo, Iowa",42.4927641,Waterloo,Iowa,-92.3429631,0,2.7033537892327104E-4,0,4.0,2.468865826538176,473.27352437928494
"New-Kensington, Pennsylvania","New-Kensington, Pennsylvania",40.5697892,New-Kensington,Pennsylvania,-79.7647705,0,5.867970322143827E-5,0,5.0,2.908450704225352,0.0
"Channel-Islands-National-Park, California","Channel-Islands-National-Park, California",33.9986014,Channel-Islands-National-Park,California,-119.8583772,0,2.843675657959904E-4,0,4.0,2.262045959970348,496.7603795754325
"Wilmington, Delaware","Wilmington, Delaware",39.7458333,Wilmington,Delaware,-75.5466667,0,1.2121554446263254E-4,0,4.0,2.292068198665678,11.663619484787695
"Northridge, California","Northridge, California",34.2381251,Northridge,California,-118.530123,0,6.7313039243114E-5,0,4.0,2.5252038547071907,0.0
"San-Diego, California","San-Diego, California",32.7153292,San-Diego,California,-117.1572551,0,0.0034549831693326235,0,3.0,1.723128243143069,66835.36865434442
"Arden, North-Carolina","Arden, North-Carolina",35.4661111,Arden,North-Carolina,-82.5163889,0,1.249251789284801E-4,0,4.0,2.5400296515937733,0.0
"Casselton, North-Dakota","Casselton, North-Dakota",46.9005292,Casselton,North-Dakota,-97.2111999,0,2.4401771628209025E-4,0,4.0,2.23943661971831,0.0
"Greenfield, Massachusetts","Greenfield, Massachusetts",42.587915,Greenfield,Massachusetts,-72.5994104,0,9.963513960412233E-5,0,4.0,2.6389918458117125,0.0
"Black-Canyon-of-the-Gunnison-National-Park, Colorado","Black-Canyon-of-the-Gunnison-National-Park, Colorado",38.6059491,Black-Canyon-of-the-Gunnison-National-Park,Colorado,-107.679882,0,3.365911247365996E-4,0,4.0,2.1571534469977762,109.9792609809653
"Clarksville, Tennessee","Clarksville, Tennessee",36.5297706,Clarksville,Tennessee,-87.3594528,0,1.1388528980969397E-4,0,4.0,2.524833209785026,18.71371815344947
"Gig-Harbor, Washington","Gig-Harbor, Washington",47.329264,Gig-Harbor,Washington,-122.5801293,0,1.397629570409332E-4,0,4.0,2.2535211267605635,46.82166972389154
"Elizabethtown, Kentucky","Elizabethtown, Kentucky",37.7030646,Elizabethtown,Kentucky,-85.8649408,0,9.52788832978971E-4,0,4.0,1.9629355077835433,581.5309798458094
"Lees-Summit, Missouri","Lees-Summit, Missouri",38.9108408,Lees-Summit,Missouri,-94.3821724,0,6.293723941159977E-5,0,4.0,2.7909562638991847,0.0
"Shreveport, Louisiana","Shreveport, Louisiana",32.5251516,Shreveport,Louisiana,-93.7501789,0,1.4261213850506863E-4,0,4.0,2.3332097850259452,0.0
"Ashland, Wisconsin","Ashland, Wisconsin",46.5924428,Ashland,Wisconsin,-90.8837982,0,1.8591786365266755E-4,0,4.0,2.470348406226835,0.0
"Lawrenceville, Georgia","Lawrenceville, Georgia",33.9562149,Lawrenceville,Georgia,-83.9879625,0,2.3469070338851125E-4,0,4.0,2.237583395107487,298.05193078558545
